2240.0000000000	0.5345224838	0.2672612419	0.8017837257
3200.0000000000	0.0000000000	0.8944271910	-0.4472135955
2240.0000000000	0.5345224838	0.8017837257	-0.2672612419
3520.0000000000	0.4264014327	0.6396021491	-0.6396021491
2240.0000000000	0.5345224838	0.8017837257	0.2672612419
3200.0000000000	0.0000000000	0.8944271910	0.4472135955
2240.0000000000	0.2672612419	-0.8017837257	-0.5345224838
3840.0000000000	0.4082482905	-0.8164965809	-0.4082482905
2240.0000000000	0.2672612419	-0.8017837257	0.5345224838
3040.0000000000	0.6882472016	-0.6882472016	-0.2294157339
2240.0000000000	0.2672612419	-0.5345224838	-0.8017837257
3520.0000000000	0.4264014327	0.6396021491	0.6396021491
2240.0000000000	0.2672612419	-0.5345224838	0.8017837257
3040.0000000000	0.6882472016	-0.6882472016	0.2294157339
2240.0000000000	0.2672612419	0.5345224838	-0.8017837257
4000.0000000000	0.0000000000	0.6000000000	-0.8000000000
2240.0000000000	0.2672612419	0.5345224838	0.8017837257
3040.0000000000	0.6882472016	-0.2294157339	-0.6882472016
2240.0000000000	0.2672612419	0.8017837257	-0.5345224838
3360.0000000000	0.8728715609	-0.4364357805	-0.2182178902
2240.0000000000	0.2672612419	0.8017837257	0.5345224838
3040.0000000000	0.6882472016	-0.2294157339	0.6882472016
2080.0000000000	0.8320502943	-0.5547001962	0.0000000000
3840.0000000000	0.4082482905	-0.8164965809	0.4082482905
2080.0000000000	0.8320502943	0.0000000000	-0.5547001962
3040.0000000000	0.6882472016	0.2294157339	-0.6882472016
2080.0000000000	0.8320502943	0.0000000000	0.5547001962
3360.0000000000	0.8728715609	-0.4364357805	0.2182178902
2080.0000000000	0.8320502943	0.5547001962	0.0000000000
3040.0000000000	0.6882472016	0.2294157339	0.6882472016
2080.0000000000	0.5547001962	-0.8320502943	0.0000000000
4000.0000000000	0.8000000000	0.0000000000	0.6000000000
2080.0000000000	0.5547001962	0.0000000000	-0.8320502943
3040.0000000000	0.6882472016	0.6882472016	-0.2294157339
2080.0000000000	0.5547001962	0.0000000000	0.8320502943
3360.0000000000	0.8728715609	-0.2182178902	-0.4364357805
2080.0000000000	0.5547001962	0.8320502943	0.0000000000
3040.0000000000	0.6882472016	0.6882472016	0.2294157339
2080.0000000000	0.0000000000	0.5547001962	-0.8320502943
3840.0000000000	0.4082482905	-0.4082482905	-0.8164965809
2080.0000000000	0.0000000000	0.5547001962	0.8320502943
3040.0000000000	0.2294157339	-0.6882472016	-0.6882472016
2080.0000000000	0.0000000000	0.8320502943	-0.5547001962
3360.0000000000	0.8728715609	-0.2182178902	0.4364357805
2080.0000000000	0.0000000000	0.8320502943	0.5547001962
3040.0000000000	0.2294157339	-0.6882472016	0.6882472016
1920.0000000000	0.5773502692	-0.5773502692	-0.5773502692
4000.0000000000	0.0000000000	0.6000000000	0.8000000000
1920.0000000000	0.5773502692	-0.5773502692	0.5773502692
3040.0000000000	0.2294157339	0.6882472016	-0.6882472016
1920.0000000000	0.5773502692	0.5773502692	-0.5773502692
3360.0000000000	0.8728715609	0.2182178902	-0.4364357805
1920.0000000000	0.5773502692	0.5773502692	0.5773502692
3040.0000000000	0.2294157339	0.6882472016	0.6882472016
1760.0000000000	0.9045340337	-0.3015113446	-0.3015113446
3840.0000000000	0.4082482905	-0.4082482905	0.8164965809
1760.0000000000	0.9045340337	-0.3015113446	0.3015113446
2880.0000000000	0.9428090416	-0.2357022604	-0.2357022604
1760.0000000000	0.9045340337	0.3015113446	-0.3015113446
3360.0000000000	0.8728715609	0.2182178902	0.4364357805
1760.0000000000	0.9045340337	0.3015113446	0.3015113446
2880.0000000000	0.9428090416	-0.2357022604	0.2357022604
1760.0000000000	0.3015113446	-0.9045340337	-0.3015113446
4000.0000000000	0.6000000000	0.0000000000	-0.8000000000
1760.0000000000	0.3015113446	-0.9045340337	0.3015113446
2880.0000000000	0.9428090416	0.2357022604	-0.2357022604
1760.0000000000	0.3015113446	-0.3015113446	-0.9045340337
3360.0000000000	0.8728715609	0.4364357805	-0.2182178902
1760.0000000000	0.3015113446	-0.3015113446	0.9045340337
2880.0000000000	0.9428090416	0.2357022604	0.2357022604
1760.0000000000	0.3015113446	0.3015113446	-0.9045340337
3840.0000000000	0.4082482905	0.4082482905	-0.8164965809
1760.0000000000	0.3015113446	0.3015113446	0.9045340337
2880.0000000000	0.7071067812	-0.7071067812	0.0000000000
1760.0000000000	0.3015113446	0.9045340337	-0.3015113446
3360.0000000000	0.8728715609	0.4364357805	0.2182178902
1760.0000000000	0.3015113446	0.9045340337	0.3015113446
2880.0000000000	0.7071067812	0.0000000000	-0.7071067812
1600.0000000000	0.9486832981	-0.3162277660	0.0000000000
4000.0000000000	0.0000000000	0.8000000000	-0.6000000000
1600.0000000000	0.9486832981	0.0000000000	-0.3162277660
2880.0000000000	0.7071067812	0.0000000000	0.7071067812
1600.0000000000	0.9486832981	0.0000000000	0.3162277660
3360.0000000000	0.4364357805	-0.8728715609	-0.2182178902
1600.0000000000	0.9486832981	0.3162277660	0.0000000000
2880.0000000000	0.7071067812	0.7071067812	0.0000000000
1600.0000000000	0.3162277660	-0.9486832981	0.0000000000
3840.0000000000	0.4082482905	0.4082482905	0.8164965809
1600.0000000000	0.3162277660	0.0000000000	-0.9486832981
2880.0000000000	0.2357022604	-0.9428090416	-0.2357022604
1600.0000000000	0.3162277660	0.0000000000	0.9486832981
3360.0000000000	0.4364357805	-0.8728715609	0.2182178902
1600.0000000000	0.3162277660	0.9486832981	0.0000000000
2880.0000000000	0.2357022604	-0.9428090416	0.2357022604
1600.0000000000	0.0000000000	0.3162277660	-0.9486832981
4000.0000000000	1.0000000000	0.0000000000	0.0000000000
1600.0000000000	0.0000000000	0.3162277660	0.9486832981
2880.0000000000	0.2357022604	-0.2357022604	-0.9428090416
1600.0000000000	0.0000000000	0.9486832981	-0.3162277660
3360.0000000000	0.4364357805	-0.2182178902	-0.8728715609
1600.0000000000	0.0000000000	0.9486832981	0.3162277660
2880.0000000000	0.2357022604	-0.2357022604	0.9428090416
1440.0000000000	1.0000000000	0.0000000000	0.0000000000
3840.0000000000	0.4082482905	0.8164965809	-0.4082482905
1440.0000000000	0.6666666667	-0.6666666667	-0.3333333333
2880.0000000000	0.2357022604	0.2357022604	-0.9428090416
1440.0000000000	0.6666666667	-0.6666666667	0.3333333333
3360.0000000000	0.4364357805	-0.2182178902	0.8728715609
1440.0000000000	0.6666666667	-0.3333333333	-0.6666666667
2880.0000000000	0.2357022604	0.2357022604	0.9428090416
1440.0000000000	0.6666666667	-0.3333333333	0.6666666667
4000.0000000000	0.0000000000	0.8000000000	0.6000000000
1440.0000000000	0.6666666667	0.3333333333	-0.6666666667
2880.0000000000	0.2357022604	0.9428090416	-0.2357022604
1440.0000000000	0.6666666667	0.3333333333	0.6666666667
3360.0000000000	0.4364357805	0.2182178902	-0.8728715609
1440.0000000000	0.6666666667	0.6666666667	-0.3333333333
2880.0000000000	0.2357022604	0.9428090416	0.2357022604
1440.0000000000	0.6666666667	0.6666666667	0.3333333333
3840.0000000000	0.4082482905	0.8164965809	0.4082482905
1440.0000000000	0.3333333333	-0.6666666667	-0.6666666667
2880.0000000000	0.0000000000	0.7071067812	-0.7071067812
1440.0000000000	0.3333333333	-0.6666666667	0.6666666667
3360.0000000000	0.4364357805	0.2182178902	0.8728715609
1440.0000000000	0.3333333333	0.6666666667	-0.6666666667
2880.0000000000	0.0000000000	0.7071067812	0.7071067812
1440.0000000000	0.3333333333	0.6666666667	0.6666666667
4000.0000000000	0.6000000000	0.0000000000	0.8000000000
1440.0000000000	0.0000000000	0.0000000000	1.0000000000
2720.0000000000	0.9701425001	-0.2425356250	0.0000000000
1440.0000000000	0.0000000000	1.0000000000	0.0000000000
3360.0000000000	0.4364357805	0.8728715609	-0.2182178902
1280.0000000000	0.7071067812	-0.7071067812	0.0000000000
2720.0000000000	0.9701425001	0.0000000000	-0.2425356250
1280.0000000000	0.7071067812	0.0000000000	-0.7071067812
3520.0000000000	0.6396021491	-0.6396021491	-0.4264014327
1280.0000000000	0.7071067812	0.0000000000	0.7071067812
2720.0000000000	0.9701425001	0.0000000000	0.2425356250
1280.0000000000	0.7071067812	0.7071067812	0.0000000000
3360.0000000000	0.4364357805	0.8728715609	0.2182178902
1280.0000000000	0.0000000000	0.7071067812	-0.7071067812
2720.0000000000	0.9701425001	0.2425356250	0.0000000000
1280.0000000000	0.0000000000	0.7071067812	0.7071067812
4000.0000000000	0.0000000000	1.0000000000	0.0000000000
960.0000000000	0.8164965809	-0.4082482905	-0.4082482905
2720.0000000000	0.7276068751	-0.4850712501	-0.4850712501
960.0000000000	0.8164965809	-0.4082482905	0.4082482905
3360.0000000000	0.2182178902	-0.8728715609	-0.4364357805
960.0000000000	0.8164965809	0.4082482905	-0.4082482905
2720.0000000000	0.7276068751	-0.4850712501	0.4850712501
960.0000000000	0.8164965809	0.4082482905	0.4082482905
3520.0000000000	0.6396021491	-0.6396021491	0.4264014327
960.0000000000	0.4082482905	-0.8164965809	-0.4082482905
2720.0000000000	0.7276068751	0.4850712501	-0.4850712501
960.0000000000	0.4082482905	-0.8164965809	0.4082482905
3360.0000000000	0.2182178902	-0.8728715609	0.4364357805
960.0000000000	0.4082482905	-0.4082482905	-0.8164965809
2720.0000000000	0.7276068751	0.4850712501	0.4850712501
960.0000000000	0.4082482905	-0.4082482905	0.8164965809
4000.0000000000	0.8000000000	0.6000000000	0.0000000000
960.0000000000	0.4082482905	0.4082482905	-0.8164965809
2720.0000000000	0.4850712501	-0.7276068751	-0.4850712501
960.0000000000	0.4082482905	0.4082482905	0.8164965809
3360.0000000000	0.2182178902	-0.4364357805	-0.8728715609
960.0000000000	0.4082482905	0.8164965809	-0.4082482905
2720.0000000000	0.4850712501	-0.7276068751	0.4850712501
960.0000000000	0.4082482905	0.8164965809	0.4082482905
3520.0000000000	0.6396021491	-0.4264014327	-0.6396021491
800.0000000000	0.8944271910	-0.4472135955	0.0000000000
2720.0000000000	0.4850712501	-0.4850712501	-0.7276068751
800.0000000000	0.8944271910	0.0000000000	-0.4472135955
3360.0000000000	0.2182178902	-0.4364357805	0.8728715609
800.0000000000	0.8944271910	0.0000000000	0.4472135955
2720.0000000000	0.4850712501	-0.4850712501	0.7276068751
800.0000000000	0.8944271910	0.4472135955	0.0000000000
3840.0000000000	0.8164965809	-0.4082482905	-0.4082482905
800.0000000000	0.4472135955	-0.8944271910	0.0000000000
2720.0000000000	0.4850712501	0.4850712501	-0.7276068751
800.0000000000	0.4472135955	0.0000000000	-0.8944271910
3360.0000000000	0.2182178902	0.4364357805	-0.8728715609
800.0000000000	0.4472135955	0.0000000000	0.8944271910
2720.0000000000	0.4850712501	0.4850712501	0.7276068751
800.0000000000	0.4472135955	0.8944271910	0.0000000000
3520.0000000000	0.6396021491	-0.4264014327	0.6396021491
800.0000000000	0.0000000000	0.4472135955	-0.8944271910
2720.0000000000	0.4850712501	0.7276068751	-0.4850712501
800.0000000000	0.0000000000	0.4472135955	0.8944271910
3360.0000000000	0.2182178902	0.4364357805	0.8728715609
800.0000000000	0.0000000000	0.8944271910	-0.4472135955
2720.0000000000	0.4850712501	0.7276068751	0.4850712501
800.0000000000	0.0000000000	0.8944271910	0.4472135955
4000.0000000000	0.6000000000	0.8000000000	0.0000000000
640.0000000000	1.0000000000	0.0000000000	0.0000000000
2720.0000000000	0.2425356250	-0.9701425001	0.0000000000
640.0000000000	0.0000000000	0.0000000000	1.0000000000
3360.0000000000	0.2182178902	0.8728715609	-0.4364357805
640.0000000000	0.0000000000	1.0000000000	0.0000000000
2720.0000000000	0.2425356250	0.0000000000	-0.9701425001
480.0000000000	0.5773502692	-0.5773502692	-0.5773502692
3520.0000000000	0.6396021491	0.4264014327	-0.6396021491
480.0000000000	0.5773502692	-0.5773502692	0.5773502692
2720.0000000000	0.2425356250	0.0000000000	0.9701425001
480.0000000000	0.5773502692	0.5773502692	-0.5773502692
3360.0000000000	0.2182178902	0.8728715609	0.4364357805
480.0000000000	0.5773502692	0.5773502692	0.5773502692
2720.0000000000	0.2425356250	0.9701425001	0.0000000000
320.0000000000	0.7071067812	-0.7071067812	0.0000000000
3840.0000000000	0.8164965809	-0.4082482905	0.4082482905
320.0000000000	0.7071067812	0.0000000000	-0.7071067812
2720.0000000000	0.0000000000	0.2425356250	-0.9701425001
320.0000000000	0.7071067812	0.0000000000	0.7071067812
3200.0000000000	0.8944271910	-0.4472135955	0.0000000000
320.0000000000	0.7071067812	0.7071067812	0.0000000000
2720.0000000000	0.0000000000	0.2425356250	0.9701425001
320.0000000000	0.0000000000	0.7071067812	-0.7071067812
3520.0000000000	0.6396021491	0.4264014327	0.6396021491
320.0000000000	0.0000000000	0.7071067812	0.7071067812
2720.0000000000	0.0000000000	0.9701425001	-0.2425356250
160.0000000000	1.0000000000	0.0000000000	0.0000000000
3200.0000000000	0.8944271910	0.0000000000	-0.4472135955
160.0000000000	0.0000000000	0.0000000000	1.0000000000
2720.0000000000	0.0000000000	0.9701425001	0.2425356250
160.0000000000	0.0000000000	1.0000000000	0.0000000000
4000.0000000000	0.8000000000	0.0000000000	-0.6000000000
